Question,Options,Predicted Answer,Correct Answer,Confidence Level,Explanation
Not one item purchased in Green Bay. Oh sadness,"A. Positive
B. Negative",B,B,90,"The analysis of the sentence includes a look at both the statement of fact and an emotional utterance 

1 The first part of the sentence ""Not one item purchased in Green Bay"" is an affirmative monotonous statement and does not carry any sentiment

2 The second part ""Oh sadness"" is an emotional exclamation expressing disappointment or unhappiness This signifies negative sentiment as sadness generally equates to a negative emotion

So, combining these two, we can identify that the sentiment of this sentence carries a negative tone as the user expresses sadness 

Answer and Confidence (0-100): B, 90%"
"35,000 people in Memphis still don't have power. It's 90 degrees today.  *worried*","A. Positive
B. Negative",B,B,95,"The first part of the sentence mentions that 35,000 people in Memphis still don't have power This can be perceived as negative, as lack of power most likely implies discomfort and inconvenience The second part of the sentence mentions that ""It's 90 degrees today"" This information, combined with the knowledge that there's a power outage, creates concern for those potentially suffering from heat without electric fans or air conditioners Finally, the emoticon ""*worried*"" adds to the negative sentiment, showing that the speaker is worried about the said situation

Answer and Confidence (0-100): B, 95%"
"@trickandtom I did, esp. the DJ Quik &amp; Kurupt track. Will defo listen again","A. Positive
B. Negative",A,A,90,"Examining this sentence, it’s clear that the user is responding to a query or comment The user mentions that he or she did something (presumably listening to some music, based on the reference to DJ Quik & Kurupt track) Then, the user positively affirmed that he or she will 'defo' (definitely) listen again, indicating a strong appreciation or enjoyment on their part

Answer and Confidence (0-100): A, 90%"
@carthesian habrÃ¯Â¿Â½ que empezar a hacer &quot;Kids &amp; Tweets&quot; xD felicidades again,"A. Positive
B. Negative",A,A,85,"This sentence is in Spanish However, the sentiment can still be analyzed from key words and context In English, the sentence roughly translates to: ""@carthesian we will have to start doing ""Kids & Tweets"" xD congratulations again"" The usage of the phrase ""felicidades again"" (""congratulations again"" in English) and the ""xD"" emoticon, which represents laughter or a big grin, suggest a positive sentiment overall The phrase ""we will have to start doing ""Kids & Tweets"""" is neutral and doesn't swing the sentiment to either the negative or positive side

Answer and Confidence (0-100): A, 85%"
"I now have 14 strips of nine different color families, and I'm about to begin the center star.","A. Positive
B. Negative",A,A,85,"The sentence ""I now have 14 strips of nine different color families, and I'm about to begin the center star"" begins by describing a task, presumably related to a craft involving colored strips The person has successfully acquired 14 strips of nine different color families The use of ""now"" implies that there has been a progression and achieving this could imply a positive sentiment, suggesting satisfaction or accomplishment  The second half of this sentence looks to the future with anticipation, again implying a positive sentiment as the person looks forward to the next step of the task, which presumably is to construct the center star

Answer and Confidence (0-100): A, 85%"
The wifey has gone home now,"A. Positive
B. Negative",A,B,50,"The given sentence ""The wifey has gone home now"" does not have any emotional words or phrases, neither positive nor negative The statement is emotionally neutral and provides information that the speaker's wife has gone home 

Answer and Confidence (0-100): A, 50%"
@amybruni My home country!  Which province are you heading to?,"A. Positive
B. Negative",A,A,90,"The sentence is a message to @amybruni in which the speaker expresses ownership or affiliation with their home country, asking the addressee which province they are heading to There's no apparent negativity in this message as the speaker seems to feel a positive association with their home country and is interested in the other person's travel plans 

Answer and Confidence (0-100): A, 90%"
@felicityfuller no,"A. Positive
B. Negative",B,B,70,"The sentence ""@felicityfuller no"" is a direct response to a user named 'felicityfuller' The message itself doesn't contain much context, but 'no' is generally associated with the refusal or negation of a statement or request Due to its nature of denial, 'no' is often perceived as negative

Answer and Confidence (0-100): B, 70%"
i think my phone is acting up!    please last till july!,"A. Positive
B. Negative",B,B,85,"This sentence is about the speaker's concern for their phone acting up and hoping it can last until July They express a degree of dissatisfaction or problem with their phone at the moment, which lends largely to a negative sentiment However, there is also a sliver of positivity in the hope they express for the phone to last till July, indicating some positive feeling or desire The negative aspect of the comment appears stronger than the positive due to the emphasis on the problem with the phone

Answer and Confidence (0-100): B, 85%"
@Kenny_Wallace Howdy from Wa.        land of never ending Coffee &amp; Cinny rolls {at least in my house},"A. Positive
B. Negative",A,A,90,"This sentence starts with a greeting to a user named @Kenny_Wallace from Washington, referred to as ""Wa"" The message then continues to describe Washington as a ""land of never ending Coffee & Cinny rolls"", possibly referring to the person's love for coffee and cinnamon rolls in Washington, especially in their house There are no negative connotations or words associated with negativity, and the tone seems to be quite friendly and positive, indicating a positive sentiment 

Answer and Confidence (0-100): A, 90%"
